idx,smiles,true_label,pred_label,prob_aktif,num_atoms,num_bonds,scaffold
155,CC(F)(F)c1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(N)n1,1,0,0.4426763355731964,31,33,O=C(Nc1cccc(C2CCOC=N2)n1)c1cnccn1
171,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2sccc2Br)C(=O)O)=N1,1,0,0.2400774210691452,25,27,c1csc(CCNC2=NCCc3ccccc32)c1
175,CC1(C)OCC(N)=N[C@](C)(c2cc(Nc3cncc(F)c3)ccc2F)C1(F)F,1,0,0.40497225522994995,28,30,C1=NC(c2cccc(Nc3cccnc3)c2)CCOC1
177,CC1(C)Oc2ccc(-c3ccc4nonc4c3)cc2C2(COC(N)=N2)C12COC2,1,0,0.11616392433643341,29,34,C1=NC2(CO1)c1cc(-c3ccc4nonc4c3)ccc1OCC21COC1
178,CC1(C)Oc2ccc(-c3cccc(C(F)(F)F)c3)cc2C2(COC(N)=N2)C12COC2,1,0,0.18228429555892944,30,34,C1=NC2(CO1)c1cc(-c3ccccc3)ccc1OCC21COC1
180,CC1(C)Oc2ccc(-c3cccnc3F)cc2C2(COC(N)=N2)C12COC2,1,0,0.2758316397666931,27,31,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OCC21COC1
181,CC1(C)Oc2ccc(-c3cncnc3)cc2C2(COC(N)=N2)C12COC2,1,0,0.225987508893013,26,30,C1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21COC1
192,CC1(c2cccc(NC(=O)c3cc(Br)co3)c2)COCC(N)=N1,1,0,0.4526260495185852,23,25,O=C(Nc1cccc(C2COCC=N2)c1)c1ccco1
193,CC1(c2cccc(NC(=O)c3ccc(Br)cn3)n2)COCC(N)=N1,1,0,0.0939154326915741,24,26,O=C(Nc1cccc(C2COCC=N2)n1)c1ccccn1
194,CC1(c2cccc(NC(=O)c3ccc(C(N)=O)cn3)c2)CCSC(N)=N1,1,0,0.4319392740726471,26,28,O=C(Nc1cccc(C2CCSC=N2)c1)c1ccccn1
204,CC1=NC(c2cccc(-c3cccnc3)c2)(C2CCCCC2)N=C1N,1,0,0.33108794689178467,25,28,C1=NC(c2cccc(-c3cccnc3)c2)(C2CCCCC2)N=C1
208,CC1=NC2(CCOc3ccc(-c4cncc(Cl)c4)cc32)N=C1N,1,0,0.27936211228370667,23,26,C1=NC2(CCOc3ccc(-c4cccnc4)cc32)N=C1
211,CC1=NC2(N=C1N)c1cc(Br)ccc1C[C@]21CC[C@@H](O)CC1,1,0,0.13732433319091797,22,25,C1=NC2(N=C1)c1ccccc1CC21CCCCC1
212,CC1=N[C@@]2(C[C@H]([C@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,1,0,0.40440359711647034,29,33,C1=NC2(CC(C3CCCOC3)Oc3ccc(-c4ccccc4)cc32)N=C1
213,CC1=N[C@@]2(N=C1N)c1cc(OCC(C)C)ccc1C[C@]21CC[C@@H](O)CC1,1,0,0.39972829818725586,26,29,C1=NC2(N=C1)c1ccccc1CC21CCCCC1
217,CC1c2cc(Oc3ccccc3)ccc2N=C(N)N1CCCC(=O)N(Cc1ccnn1C)C1CCCCC1,1,0,0.2372465431690216,38,42,O=C(CCCN1C=Nc2ccc(Oc3ccccc3)cc2C1)N(Cc1ccn[nH]1)C1CCCCC1
220,CCC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](O)CC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,1,0,0.08571338653564453,55,56,O=C(CCCCc1ccccc1)NCC(=O)NCc1ccccc1
242,CCCCN1CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)CC1=O,1,0,0.3119414746761322,39,42,O=C1CC(C(=O)NC(Cc2ccccc2)CC2NCCN(Cc3ccccc3)C2=O)CN1
243,CCCCN1CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)[C@@H](Cc2ccccc2)C1=O,1,0,0.39633139967918396,46,50,O=C1NCC(C(=O)NC(Cc2ccccc2)CC2NCCN(Cc3ccccc3)C2=O)C1Cc1ccccc1
246,CCCCNC(=O)NCc1ccc(CN2C(=N)NC(CCC3CCCCC3)(CC3CCCCC3)C2=O)cc1,1,0,0.00043104065116494894,38,41,N=C1NC(CCC2CCCCC2)(CC2CCCCC2)C(=O)N1Cc1ccccc1
251,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N1,1,0,0.06231171265244484,33,33,O=C1CCCCCCCCCCCNC(=O)CN1
261,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cn(C)cn3)CCN2)c1,1,0,0.05309491604566574,46,49,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)c2c[nH]cn2)CCN1)c1ccccc1
262,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cnc(C)n3C)CCN2)c1,1,0,0.04886225610971451,47,50,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)c2cnc[nH]2)CCN1)c1ccccc1
267,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)NCCCCC(=O)O)c1,1,0,0.32858049869537354,44,45,O=C(NCCc1ccccc1)c1ccccc1
279,CCCOc1ccc(-c2scc(-c3ccccc3)c2CC(=O)N=C(N)N)cc1,1,0,0.2513028383255005,28,30,c1ccc(-c2csc(-c3ccccc3)c2)cc1
285,CCC[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,1,0,0.44515469670295715,44,44,c1ccccc1
287,CCCc1scc(-c2cn[nH]c2)c1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)O,1,0,0.40899428725242615,32,35,c1ccc2c(c1)CCN=C2NCCc1cscc1-c1cn[nH]c1
290,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)CCc4ccc(F)c(F)c4)cc3oc2=O)cc1,1,0,0.42674893140792847,44,48,O=C(CCc1ccccc1)NCCOc1ccc2cc(-c3ccc(CNCc4ccccc4)cc3)c(=O)oc2c1
297,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2(c3cccc(OC)c3)CCCCC2)cc(N2CCCC2=O)c1,1,0,0.4432637691497803,44,48,O=C(NC(CCNC1(c2ccccc2)CCCCC1)Cc1ccccc1)c1cccc(N2CCCC2=O)c1
299,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCSCC2)cc(N2CCCC2=O)c1,1,0,0.0963631272315979,36,39,O=C(NC(CCNC1CCSCC1)Cc1ccccc1)c1cccc(N2CCCC2=O)c1
306,CCOCCCNC(=O)c1cc(NC(=O)Nc2cccc(Cl)c2)ccc1N(C)C,1,0,0.03720350190997124,29,30,O=C(Nc1ccccc1)Nc1ccccc1
345,CCc1n[nH]c2ccc(CN3CC[C@@]4(C[C@@H]3C)CN(C)S(=O)(=O)N4c3cccc(F)c3)cc12,1,0,0.2144189327955246,33,37,O=S1(=O)NCC2(CCN(Cc3ccc4[nH]ncc4c3)CC2)N1c1ccccc1
367,CN(c1cc(/C=C\C2CC2)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1)S(C)(=O)=O,1,0,0.4525306820869446,35,38,O=C(NC(CCNC1CC1)Cc1ccccc1)c1cccc(C=CC2CC2)c1
374,CN1C(=N)NC(c2cccc(-c3cncc(F)c3)c2)(C2CC2)C1=O,1,0,0.34122419357299805,24,27,N=C1NC(=O)C(c2cccc(-c3cccnc3)c2)(C2CC2)N1
383,CN1C(=O)C(c2ccccc2)(C2CCCCC2)N=C1N,1,0,0.0010090363211929798,20,22,O=C1NC=NC1(c1ccccc1)C1CCCCC1
417,CN1C(=O)[C@]2(N=C1N)c1cc(Br)ccc1O[C@H]1CCOC[C@@H]12,1,0,0.06985257565975189,22,25,O=C1NC=NC12c1ccccc1OC1CCOCC12
440,COC(=O)CCC1(CCC(=O)OC)Cc2ccc(OC(F)(F)F)cc2C1=O,1,0,2.230444124506903e-06,27,28,O=C1CCc2ccccc21
465,COC1CCC2(CC1)Cc1ccc(Br)cc1C21N=C(N)c2ccccc21,1,0,0.33225858211517334,26,30,C1=NC2(c3ccccc31)c1ccccc1CC21CCCCC1
533,COCCNCc1cc([C@]2(C)CCSC(N)=N2)c(F)cc1F,1,0,0.2573067843914032,22,23,C1=NC(c2ccccc2)CCS1
542,COCCc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(N)n1,1,0,0.19125312566757202,31,33,O=C(Nc1cccc(C2CCOC=N2)n1)c1cnccn1
553,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC4CC4)cn3)ccc1F)N=C(N)S2,1,0,0.28082460165023804,33,37,C(=Cc1cnc(OCC2CC2)cn1)c1cccc(C2N=CSC3CC32)c1
558,COCc1cc(NC(=O)c2ccc(Cl)cn2)cc(C2(C)CCSC(N)=N2)c1,1,0,0.2945138216018677,27,29,O=C(Nc1cccc(C2CCSC=N2)c1)c1ccccn1
599,COc1cc(NC(=O)Cn2nc(-c3ccccc3)c(-c3ccccc3)nc2=O)cc(OC)c1,1,0,0.11350294947624207,33,36,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1
600,COc1cc(NC(=O)Cn2nc(-c3ccccc3)c(-c3ccccc3)nc2=O)cc(OC)c1OC,1,0,0.02477942779660225,35,38,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1
605,COc1cc2ncnc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)c2cc1OC,1,0,0.31143873929977417,33,37,c1ccc(C(c2ccccc2)N2CCN(c3ncnc4ccccc34)CC2)cc1
607,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4O)c3o2)cc1,1,0,0.0009015009272843599,41,46,O=c1cc(-c2cccc(-c3cccc4c(=O)cc(-c5ccccc5)oc34)c2)oc2ccccc12
609,COc1ccc(-c2ccc(-c3ccc(Oc4ccccc4)cc3)n2CC(=O)NC(=N)N)cc1,1,0,0.04828063026070595,33,36,c1ccc(Oc2ccc(-c3ccc(-c4ccccc4)[nH]3)cc2)cc1
640,COc1ccc(NCC2CCN(Cc3ccccc3)CC2)cc1,1,0,0.06262589991092682,23,25,c1ccc(CN2CCC(CNc3ccccc3)CC2)cc1
642,COc1ccc(Nc2ccc(F)c([C@@]3(C)N=C(N)COC(C)(C)C3(F)F)c2)cn1,1,0,0.09838009625673294,29,31,C1=NC(c2cccc(Nc3cccnc3)c2)CCOC1
643,COc1ccc(O)c(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)c1,1,0,0.2509031891822815,25,26,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1
658,COc1cccc(-c2cccc(CCC3(C)CC(=O)N(C)C(N)=N3)c2)c1,1,0,0.1570461392402649,26,28,O=C1CC(CCc2cccc(-c3ccccc3)c2)N=CN1
659,COc1cccc(-c2cccc(CC[C@]3(C)CC(=O)N(C)C(N)=N3)c2)c1,1,0,0.32398930191993713,26,28,O=C1CC(CCc2cccc(-c3ccccc3)c2)N=CN1
667,COc1ccccc1NCC1CCN(Cc2ccccc2)CC1,1,0,0.039150308817625046,23,25,c1ccc(CN2CCC(CNc3ccccc3)CC2)cc1
669,COc1cccnc1Nc1ccc(F)c([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c1,1,0,0.055003877729177475,29,31,C1=NC(c2cccc(Nc3ccccn3)c2)CCO1
701,CS(=O)(=O)N(c1ccccc1)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1,1,0,0.34696444869041443,35,38,O=C(NC(CCNC1CC1)Cc1ccccc1)c1cccc(Nc2ccccc2)c1
706,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)NC(CC(C)C)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,1,0,0.06993161141872406,62,62,c1ccccc1
710,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(=O)(=O)N(C)C)c1)c1ccccc1,1,0,0.3243541419506073,43,46,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCNC2CC2)Cc2ccccc2)c1
725,C[C@@]1(c2cc(-c3cc4c(cn3)OC(F)(F)O4)ccc2F)CC[C@@](C)(S(=O)(=O)C(F)(F)F)C(N)=N1,1,0,0.24720601737499237,34,37,C1=NC(c2cccc(-c3cc4c(cn3)OCO4)c2)CCC1
726,C[C@@]1(c2cc(-c3ccc(Cl)cn3)ccc2F)C[C@@H]2C[C@@H]2C(N)=N1,1,0,0.3752640187740326,23,26,C1=NC(c2cccc(-c3ccccn3)c2)CC2CC12
739,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cc3)ccc2F)CC2(CCC2)OC(N)=N1,1,0,0.33628159761428833,28,31,O=C(Nc1cccc(C2CC3(CCC3)OC=N2)c1)c1ccccc1
765,C[C@@]1(c2cc(Nc3ncc4ccccn34)ccc2F)CCSC(N)=N1,1,0,0.06545793265104294,25,28,C1=NC(c2cccc(Nc3ncc4ccccn34)c2)CCS1
775,C[C@@]1(c2nc(NC(=O)c3ncc(OCCCF)nc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,1,0,0.3259253203868866,35,37,O=C(Nc1cccc(C2COCC=N2)n1)c1cnccn1
793,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccn(C)n3)cs2)CO1,1,0,0.04791301488876343,26,29,O=C(Nc1csc(C23COCCC2CSC=N3)n1)c1cc[nH]n1
794,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnccn3)cs2)CO1,1,0,0.2687174677848816,26,29,O=C(Nc1csc(C23COCCC2CSC=N3)n1)c1cnccn1
795,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnn(C)n3)cs2)CO1,1,0,0.017704948782920837,26,29,O=C(Nc1csc(C23COCCC2CSC=N3)n1)c1cn[nH]n1
816,C[C@]1(c2cc(/C=C(\F)c3ccccn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,1,0,0.49166423082351685,33,37,O=C(N1CCOCC1)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2
838,C[C@]1(c2nc(NC(=O)c3nccnc3N)ccc2F)N=C(N)OCC1(F)F,1,0,0.27891820669174194,27,29,O=C(Nc1cccc(C2CCOC=N2)n1)c1cnccn1
865,Cc1cc(C2(c3cc(F)c(F)c(F)c3)N=C(N)N(C)C2=O)ccc1OC(F)F,1,0,0.047936901450157166,28,30,O=C1NC=NC1(c1ccccc1)c1ccccc1
866,Cc1cc(C2(c3cc(N)cc(F)c3)N=C(N)N(C)C2=O)ccc1OC(F)F,1,0,0.02763417549431324,27,29,O=C1NC=NC1(c1ccccc1)c1ccccc1
869,Cc1cc(C2(c3cccc(C(F)(F)F)c3)N=C(N)N(C)C2=O)ccc1OC(F)F,1,0,0.2863513231277466,29,31,O=C1NC=NC1(c1ccccc1)c1ccccc1
877,Cc1cc(F)cc(C2(c3ccc(OC(F)F)c(C)c3)N=C(N)N(C)C2=O)c1,1,0,0.09293223917484283,27,29,O=C1NC=NC1(c1ccccc1)c1ccccc1
887,Cc1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)C/C=C/COC[C@@H]([C@H](O)CNCc1cccc(C(C)C)c1)NC2=O,1,0,0.4484685957431793,41,44,O=C1NC(CCNCc2ccccc2)COCC=CCC(c2ccccc2)NC(=O)c2cccc1c2
898,Cc1cccc(CN2C[C@@H](C(=O)N[C@@H](Cc3cc(F)cc(F)c3)[C@H](O)[C@H]3C[C@@H](OCc4ccccc4)CN3)CC2=O)c1,1,0,0.13345183432102203,42,46,O=C(NC(Cc1ccccc1)CC1CC(OCc2ccccc2)CN1)C1CC(=O)N(Cc2ccccc2)C1
904,Cc1cn2ccnc(Nc3ccc(F)c([C@]4(C(F)F)COCC(N)=N4)c3)c2n1,1,0,0.06955263763666153,28,31,C1=NC(c2cccc(Nc3nccn4ccnc34)c2)COC1
909,Cc1cncc(-c2cccc(C3(C4CC4)NC(=N)N(C)C3=O)c2)c1,1,0,0.2947230637073517,24,27,N=C1NC(=O)C(c2cccc(-c3cccnc3)c2)(C2CC2)N1
927,Cc1noc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n1,1,0,0.2225399613380432,26,29,O=C(Nc1csc(C23COCCC2CSC=N3)n1)c1ncno1
946,FC(F)(F)Oc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,1,0,0.14005959033966064,28,31,c1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1
948,FC(F)(F)c1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)cc1,1,0,0.15335184335708618,25,27,C(=NC1CCN(Cc2ccccc2)CC1)c1ccccc1
949,FC(F)(F)c1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1,1,0,0.10615981370210648,24,26,C(=NC1CCN(Cc2ccccc2)C1)c1ccccc1
954,Fc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,1,0,0.4874759316444397,21,23,c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1
955,Fc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,1,0,0.38361164927482605,22,24,c1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1
981,N=C(N)NC(=O)Cn1c(-c2ccccc2)ccc1-c1ccc(NC(=O)c2cccc(Br)c2)cc1,1,0,0.040526147931814194,34,37,O=C(Nc1ccc(-c2ccc(-c3ccccc3)[nH]2)cc1)c1ccccc1
1015,NC1=N[C@@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2Cl)[C@@H]2C[C@H]2O1,1,0,0.33524444699287415,27,30,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1
1034,NC1=N[C@@](c2cccc(NC(=O)c3ccc(Cl)cn3)c2)(C(F)F)[C@H]2C[C@H]2O1,1,0,0.39966729283332825,27,30,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1
1067,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Br)cn3)ccc2Cl)[C@H]2C[C@H]2O1,1,0,0.37364423274993896,27,30,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1
1068,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)[C@H]2C[C@H]2O1,1,0,0.4909481406211853,28,31,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1
1070,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(OCF)cn3)ccc2Cl)[C@H]2C[C@H]2O1,1,0,0.4946484863758087,29,32,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1
1085,NC1=N[C@](CO)(c2cc(Oc3cc(Br)ccn3)ccc2F)C[C@@H](C(F)(F)F)O1,1,0,0.0001286701299250126,28,30,C1=NC(c2cccc(Oc3ccccn3)c2)CCO1
1092,Nc1cccc(Cn2c(-c3ccc(Oc4ccccc4)cc3)ccc2-c2ccccc2Cl)n1,1,0,0.20954786241054535,33,37,c1ccc(Oc2ccc(-c3ccc(-c4ccccc4)n3Cc3ccccn3)cc2)cc1
1097,Nc1nc(Nc2ccc(OCCN3CCCC3)cc2)nn1-c1cnccn1,1,0,0.0029510173480957747,27,30,c1cnc(-n2cnc(Nc3ccc(OCCN4CCCC4)cc3)n2)cn1
1098,Nc1nc(Nc2ccc(OCCN3CCCC3)cc2)nn1-c1nc2ccccc2[nH]1,1,0,0.006430122070014477,30,34,c1ccc2[nH]c(-n3cnc(Nc4ccc(OCCN5CCCC5)cc4)n3)nc2c1
1100,O=C(/C=C(O)/C=C/c1ccc(OCc2ccccc2)cc1)/C=C/c1ccc(OCc2ccccc2)cc1,1,0,7.846156222512946e-06,37,40,O=C(C=CC=Cc1ccc(OCc2ccccc2)cc1)C=Cc1ccc(OCc2ccccc2)cc1
1102,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1cc(O)ccc1[N+](=O)[O-],1,0,0.2581880986690521,26,27,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1
1103,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1cc(OCc2ccccc2)ccc1[N+](=O)[O-],1,0,0.21600651741027832,33,35,O=C(C=Cc1ccccc1)CC(=O)C=Cc1cccc(OCc2ccccc2)c1
1104,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc2ccn(Cc3ccccc3)c2c1,1,0,0.49194180965423584,32,35,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccc2ccn(Cc3ccccc3)c2c1
1112,O=C(C[n+]1ccccc1)Nc1cccc(C(=O)Nc2ccc(Cl)cc2)c1,1,0,0.0004915822064504027,26,28,O=C(C[n+]1ccccc1)Nc1cccc(C(=O)Nc2ccccc2)c1
1118,O=C(N/N=C/c1ccc(Br)cc1)N1CCN(c2ccccn2)CC1,1,0,0.006507909391075373,24,26,O=C(NN=Cc1ccccc1)N1CCN(c2ccccn2)CC1
1119,O=C(NC1=N[C@@](c2cc(/C=C(\F)c3ccc(Br)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1)c1ccccc1,1,0,0.3378508985042572,36,40,O=C(NC1=NC(c2cccc(C=Cc3ccccn3)c2)C2CC2O1)c1ccccc1
1120,O=C(NC1=N[C@](CF)(c2cc(Br)ccc2Cl)[C@H]2C[C@H]2O1)c1ccccc1,1,0,0.021220728754997253,26,29,O=C(NC1=NC(c2ccccc2)C2CC2O1)c1ccccc1
1124,O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCc2ccccc2)CN1)[C@H]1CC(=O)N(Cc2ccccc2F)C1,1,0,0.2738133370876312,42,46,O=C(NC(Cc1ccccc1)CC1CC(OCc2ccccc2)CN1)C1CC(=O)N(Cc2ccccc2)C1
1135,O=C([C@H]1CNC[C@@]12CCc1ccccc12)N1CC[C@H](c2ccccc2)C[C@@H]1c1ccccc1,1,0,0.11067786812782288,33,38,O=C(C1CNCC12CCc1ccccc12)N1CCC(c2ccccc2)CC1c1ccccc1
1149,OC(CNCc1cccc(OCc2ccccc2)c1)Cn1cc(Br)c2cc(Br)ccc21,1,0,0.03309888020157814,31,34,c1ccc(COc2cccc(CNCCCn3ccc4ccccc43)c2)cc1
