idx,smiles,true_label,pred_label,prob_aktif,num_atoms,num_bonds,scaffold
737,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC2(CCC2)C1(F)F,0,1,0.9888437986373901,31,34,O=C(Nc1cccc(C2CC3(CCC3)OC=N2)c1)c1ccccn1
763,C[C@@]1(c2cc(N[C@H]3CCC[C@@H]3O)ccc2F)COCC(N)=N1,0,1,0.5371027588844299,22,24,C1=NC(c2cccc(NC3CCCC3)c2)COC1
776,C[C@@]12CC[C@@H]3[C@](C)(CC[C@H](OC(=O)/C=C/c4ccc(O)cc4)[C@]3(C)C(=O)O)[C@H]1CC[C@H]1C(=CC[C@@H]3[C@]1(C)CC[C@@H](O)[C@]3(C)CO)C2,0,1,0.9471114873886108,46,51,O=C(C=Cc1ccccc1)OC1CCC2C(CCC3CC4=CCC5CCCCC5C4CCC32)C1
809,C[C@]1(C(F)(F)F)OC[C@@](C)(c2cccc(NC(=O)c3ccc(Br)cn3)c2)N=C1N,0,1,0.9911552667617798,29,31,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1
833,C[C@]1(c2cc(N[C@@H]3CCc4cc(Cl)cnc43)ccc2F)N=C(N)COCC1(F)F,0,1,0.847306489944458,29,32,C1=NC(c2cccc(NC3CCc4cccnc43)c2)CCOC1
834,C[C@]1(c2cccc(NC(=O)c3ccc(C#N)cn3)n2)CO[C@@](C)(C(F)(F)F)C(N)=N1,0,1,0.9564846754074097,30,32,O=C(Nc1cccc(C2COCC=N2)n1)c1ccccn1
841,C[C@]12COCC[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cncc(Cl)c3)ccc1O2,0,1,0.9939854741096497,27,31,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OC1COCCC12
870,Cc1cc(C2(c3cccc(C4CNC4)c3)N=C(N)N(C)C2=O)ccc1OC(F)CF,0,1,0.6934611797332764,30,33,O=C1NC=NC1(c1ccccc1)c1cccc(C2CNC2)c1
872,Cc1cc(C2(c3cncnc3)N=C(N)N(C)C2=O)ccc1OC(F)F,0,1,0.6887317299842834,25,27,O=C1NC=NC1(c1ccccc1)c1cncnc1
878,Cc1cc(NC(=O)c2ccc(Cl)cn2)cc([C@]2(C(F)F)N=C(N)O[C@H]3C[C@H]32)c1F,0,1,0.6344348788261414,29,32,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1
897,Cc1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(I)c2)c1,0,1,0.8508930802345276,32,34,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1ccccc1
924,Cc1ncc(Cl)nc1C(=O)Nc1ccc(F)c([C@]2(C(F)F)N=C(N)O[C@H]3C[C@H]32)c1,0,1,0.799864649772644,29,32,O=C(Nc1cccc(C2N=COC3CC32)c1)c1cnccn1
931,Cc1noc(C)c1[C@]1(C)C[C@@H](c2cc(-c3cncnc3)c(F)cc2F)N=C(N)S1,0,1,0.9912890195846558,29,32,C1=NC(c2cccc(-c3cncnc3)c2)CC(c2cnoc2)S1
944,Cn1cccc1[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccc(F)cc2F)CO1,0,1,0.8538112044334412,25,28,C1=NC2(c3ccccc3)COC(c3ccc[nH]3)CC2CS1
961,N#Cc1c(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc2sc3c(c2C#N)CCCCCC3)sc2c1CCCCCC2,0,1,0.9593190550804138,44,47,O=C(CCCCC(=O)Nc1cc2c(s1)CCCCCC2)Nc1cc2c(s1)CCCCCC2
999,NC1=NC2(CCc3ccc(NC(=O)c4ccc(Cl)cn4)cc32)CS1,0,1,0.9836782217025757,24,27,O=C(Nc1ccc2c(c1)C1(CC2)CSC=N1)c1ccccn1
1014,NC1=N[C@@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2Cl)[C@@H]2C[C@@H]2O1,0,1,0.6588200926780701,27,30,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1
1030,NC1=N[C@@](c2cc(N[C@H]3CCCc4cc(Br)cnc43)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,0,1,0.5874703526496887,30,34,C1=NC(c2cccc(NC3CCCc4cccnc43)c2)C2CC2O1
1058,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](CF)C[C@H]2CS1,0,1,0.8168705701828003,21,23,C1=NC2(c3ccccc3)COCCC2CS1
1061,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3cncnc3)C[C@H]2CS1,0,1,0.6447900533676147,25,28,C1=NC2(c3ccccc3)COC(c3cncnc3)CC2CS1
1086,NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)(C(F)F)[C@@H]2C[C@@H]2O1,0,1,0.540527880191803,29,32,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1
1105,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1cn(Cc2ccccc2)c2ccccc12,0,1,0.5991391539573669,32,35,O=C(C=Cc1ccccc1)CC(=O)C=Cc1cn(Cc2ccccc2)c2ccccc12
1158,Oc1cc(O)c2oc3cc(O)c4oc5cc(O)cc(O)c5oc4c3oc2c1,0,1,0.954450249671936,27,31,c1ccc2oc3c(ccc4oc5ccccc5oc43)oc2c1
1170,[C-]#[N+]c1cccc(-c2ccc3c(c2)C2(N=C(N)N(C)O2)C2(CCC(Cc4ccccc4)CC2)C3)c1,0,1,0.5296582579612732,35,40,C1=NC2(ON1)c1cc(-c3ccccc3)ccc1CC21CCC(Cc2ccccc2)CC1
