idx,smiles,true_label,pred_label,prob_aktif,num_atoms,num_bonds,scaffold
737,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC2(CCC2)C1(F)F,0,1,0.9979327917098999,31,34,O=C(Nc1cccc(C2CC3(CCC3)OC=N2)c1)c1ccccn1
776,C[C@@]12CC[C@@H]3[C@](C)(CC[C@H](OC(=O)/C=C/c4ccc(O)cc4)[C@]3(C)C(=O)O)[C@H]1CC[C@H]1C(=CC[C@@H]3[C@]1(C)CC[C@@H](O)[C@]3(C)CO)C2,0,1,0.996667206287384,46,51,O=C(C=Cc1ccccc1)OC1CCC2C(CCC3CC4=CCC5CCCCC5C4CCC32)C1
809,C[C@]1(C(F)(F)F)OC[C@@](C)(c2cccc(NC(=O)c3ccc(Br)cn3)c2)N=C1N,0,1,0.996513307094574,29,31,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1
833,C[C@]1(c2cc(N[C@@H]3CCc4cc(Cl)cnc43)ccc2F)N=C(N)COCC1(F)F,0,1,0.5266553163528442,29,32,C1=NC(c2cccc(NC3CCc4cccnc43)c2)CCOC1
834,C[C@]1(c2cccc(NC(=O)c3ccc(C#N)cn3)n2)CO[C@@](C)(C(F)(F)F)C(N)=N1,0,1,0.9819281101226807,30,32,O=C(Nc1cccc(C2COCC=N2)n1)c1ccccn1
841,C[C@]12COCC[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cncc(Cl)c3)ccc1O2,0,1,0.9878588318824768,27,31,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OC1COCCC12
870,Cc1cc(C2(c3cccc(C4CNC4)c3)N=C(N)N(C)C2=O)ccc1OC(F)CF,0,1,0.52335524559021,30,33,O=C1NC=NC1(c1ccccc1)c1cccc(C2CNC2)c1
878,Cc1cc(NC(=O)c2ccc(Cl)cn2)cc([C@]2(C(F)F)N=C(N)O[C@H]3C[C@H]32)c1F,0,1,0.5338866114616394,29,32,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1
897,Cc1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(I)c2)c1,0,1,0.6655451059341431,32,34,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1ccccc1
924,Cc1ncc(Cl)nc1C(=O)Nc1ccc(F)c([C@]2(C(F)F)N=C(N)O[C@H]3C[C@H]32)c1,0,1,0.8052908778190613,29,32,O=C(Nc1cccc(C2N=COC3CC32)c1)c1cnccn1
931,Cc1noc(C)c1[C@]1(C)C[C@@H](c2cc(-c3cncnc3)c(F)cc2F)N=C(N)S1,0,1,0.9947309494018555,29,32,C1=NC(c2cccc(-c3cncnc3)c2)CC(c2cnoc2)S1
944,Cn1cccc1[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccc(F)cc2F)CO1,0,1,0.7770110964775085,25,28,C1=NC2(c3ccccc3)COC(c3ccc[nH]3)CC2CS1
947,FC(F)(F)Oc1ccc2nc(-c3cccc(N4CCc5ccccc5C4)n3)[nH]c2c1,0,1,0.5678525567054749,30,34,c1cc(-c2nc3ccccc3[nH]2)nc(N2CCc3ccccc3C2)c1
991,NC1=NC(c2ccccc2)(C2CCCCC2)C(=O)N1Cc1cc(F)cc(F)c1,0,1,0.5605931282043457,28,31,O=C1N(Cc2ccccc2)C=NC1(c1ccccc1)C1CCCCC1
999,NC1=NC2(CCc3ccc(NC(=O)c4ccc(Cl)cn4)cc32)CS1,0,1,0.9262983798980713,24,27,O=C(Nc1ccc2c(c1)C1(CC2)CSC=N1)c1ccccn1
1058,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](CF)C[C@H]2CS1,0,1,0.7854592204093933,21,23,C1=NC2(c3ccccc3)COCCC2CS1
1061,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3cncnc3)C[C@H]2CS1,0,1,0.5975840091705322,25,28,C1=NC2(c3ccccc3)COC(c3cncnc3)CC2CS1
1086,NC1=N[C@](c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)(C(F)F)[C@@H]2C[C@@H]2O1,0,1,0.6312597990036011,29,32,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1
1087,NC1=N[C@](c2ccc(OC(F)F)cc2)(c2cccc(-c3cccnc3F)c2)CO1,0,1,0.8830207586288452,29,32,C1=NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)CO1
1105,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1cn(Cc2ccccc2)c2ccccc12,0,1,0.5001994371414185,32,35,O=C(C=Cc1ccccc1)CC(=O)C=Cc1cn(Cc2ccccc2)c2ccccc12
1167,[C-]#[N+]c1cccc(-c2ccc(F)c3c2C2(N=C(N)N(C)C2=O)[C@]2(CC[C@H](OC)CC2)C3)c1,0,1,0.6297465562820435,32,36,O=C1NC=NC12c1c(cccc1-c1ccccc1)CC21CCCCC1
1170,[C-]#[N+]c1cccc(-c2ccc3c(c2)C2(N=C(N)N(C)O2)C2(CCC(Cc4ccccc4)CC2)C3)c1,0,1,0.7146729230880737,35,40,C1=NC2(ON1)c1cc(-c3ccccc3)ccc1CC21CCC(Cc2ccccc2)CC1
