idx,smiles,true_label,pred_label,prob_aktif,num_atoms,num_bonds,scaffold
211,CC1=NC2(N=C1N)c1cc(Br)ccc1C[C@]21CC[C@@H](O)CC1,1,0,0.09205769002437592,22,25,C1=NC2(N=C1)c1ccccc1CC21CCCCC1
212,CC1=N[C@@]2(C[C@H]([C@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,1,0,0.43303096294403076,29,33,C1=NC2(CC(C3CCCOC3)Oc3ccc(-c4ccccc4)cc32)N=C1
213,CC1=N[C@@]2(N=C1N)c1cc(OCC(C)C)ccc1C[C@]21CC[C@@H](O)CC1,1,0,0.49483007192611694,26,29,C1=NC2(N=C1)c1ccccc1CC21CCCCC1
220,CCC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](O)CC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,1,0,0.10383982211351395,55,56,O=C(CCCCc1ccccc1)NCC(=O)NCc1ccccc1
222,CCC(C)[C@@]1(N)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)NCCCCc2ccccc2)C1=O,1,0,0.14843732118606567,46,48,O=C(CCCCNC(=O)C(CCc1ccccc1)N1CCCC1=O)NCCCCc1ccccc1
242,CCCCN1CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)CC1=O,1,0,0.48920661211013794,39,42,O=C1CC(C(=O)NC(Cc2ccccc2)CC2NCCN(Cc3ccccc3)C2=O)CN1
246,CCCCNC(=O)NCc1ccc(CN2C(=N)NC(CCC3CCCCC3)(CC3CCCCC3)C2=O)cc1,1,0,0.0002235535648651421,38,41,N=C1NC(CCC2CCCCC2)(CC2CCCCC2)C(=O)N1Cc1ccccc1
251,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N1,1,0,0.05547342449426651,33,33,O=C1CCCCCCCCCCCNC(=O)CN1
261,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cn(C)cn3)CCN2)c1,1,0,0.09721475839614868,46,49,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)c2c[nH]cn2)CCN1)c1ccccc1
262,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cnc(C)n3C)CCN2)c1,1,0,0.11807698011398315,47,50,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)c2cnc[nH]2)CCN1)c1ccccc1
267,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)NCCCCC(=O)O)c1,1,0,0.18885749578475952,44,45,O=C(NCCc1ccccc1)c1ccccc1
279,CCCOc1ccc(-c2scc(-c3ccccc3)c2CC(=O)N=C(N)N)cc1,1,0,0.17201486229896545,28,30,c1ccc(-c2csc(-c3ccccc3)c2)cc1
285,CCC[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,1,0,0.4689497947692871,44,44,c1ccccc1
287,CCCc1scc(-c2cn[nH]c2)c1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)O,1,0,0.21755874156951904,32,35,c1ccc2c(c1)CCN=C2NCCc1cscc1-c1cn[nH]c1
289,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OCCNC(=O)Cc4cc(F)cc(F)c4)ccc3oc2=O)cc1,1,0,0.4596045911312103,43,47,O=C(Cc1ccccc1)NCCOc1ccc2oc(=O)c(-c3ccc(CNCc4ccccc4)cc3)cc2c1
290,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)CCc4ccc(F)c(F)c4)cc3oc2=O)cc1,1,0,0.4643877148628235,44,48,O=C(CCc1ccccc1)NCCOc1ccc2cc(-c3ccc(CNCc4ccccc4)cc3)c(=O)oc2c1
297,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2(c3cccc(OC)c3)CCCCC2)cc(N2CCCC2=O)c1,1,0,0.339773565530777,44,48,O=C(NC(CCNC1(c2ccccc2)CCCCC1)Cc1ccccc1)c1cccc(N2CCCC2=O)c1
299,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCSCC2)cc(N2CCCC2=O)c1,1,0,0.19051529467105865,36,39,O=C(NC(CCNC1CCSCC1)Cc1ccccc1)c1cccc(N2CCCC2=O)c1
306,CCOCCCNC(=O)c1cc(NC(=O)Nc2cccc(Cl)c2)ccc1N(C)C,1,0,3.266935163992457e-05,29,30,O=C(Nc1ccccc1)Nc1ccccc1
327,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)NCc1cccc(C(=O)O)c1,1,0,0.42696425318717957,46,46,c1ccccc1
345,CCc1n[nH]c2ccc(CN3CC[C@@]4(C[C@@H]3C)CN(C)S(=O)(=O)N4c3cccc(F)c3)cc12,1,0,0.07430226355791092,33,37,O=S1(=O)NCC2(CCN(Cc3ccc4[nH]ncc4c3)CC2)N1c1ccccc1
354,CN(C)C(=O)[C@]1(C)CC[C@@](CF)(c2cc(-c3ccc(F)cn3)ccc2F)N=C1N,1,0,0.33702874183654785,29,31,C1=NC(c2cccc(-c3ccccn3)c2)CCC1
367,CN(c1cc(/C=C\C2CC2)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1)S(C)(=O)=O,1,0,0.4971116781234741,35,38,O=C(NC(CCNC1CC1)Cc1ccccc1)c1cccc(C=CC2CC2)c1
369,CN(c1cc(CCC2CC2)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1)S(C)(=O)=O,1,0,0.38993269205093384,35,38,O=C(NC(CCNC1CC1)Cc1ccccc1)c1cccc(CCC2CC2)c1
383,CN1C(=O)C(c2ccccc2)(C2CCCCC2)N=C1N,1,0,0.003465500893071294,20,22,O=C1NC=NC1(c1ccccc1)C1CCCCC1
417,CN1C(=O)[C@]2(N=C1N)c1cc(Br)ccc1O[C@H]1CCOC[C@@H]12,1,0,0.13386310636997223,22,25,O=C1NC=NC12c1ccccc1OC1CCOCC12
419,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3cc4c(cn3)OCCO4)ccc2F)CS1(=O)=O,1,0,0.21736633777618408,31,34,O=S1(=O)CC(c2cccc(C=Cc3cc4c(cn3)OCCO4)c2)N=CN1
440,COC(=O)CCC1(CCC(=O)OC)Cc2ccc(OC(F)(F)F)cc2C1=O,1,0,2.098834011121653e-05,27,28,O=C1CCc2ccccc21
446,COC(=O)c1cc(NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](COc2cc(F)cc(F)c2)NC(=O)c2cc(C(=O)N[C@H](C)c3ccccc3)cc(N(C)S(C)(=O)=O)c2)C(C)C)cc(C(=O)OC)c1,1,0,0.44880664348602295,64,67,O=C(CCC(COc1ccccc1)NC(=O)c1cccc(C(=O)NCc2ccccc2)c1)NCC(=O)Nc1ccccc1
447,COC(=O)c1cc(NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)C(O)c2ccccc2-c2ccccc2)C(C)C)cc(C(=O)OC)c1,1,0,0.4678329527378082,54,57,O=C(CCC(Cc1ccccc1)NC(=O)Cc1ccccc1-c1ccccc1)NCC(=O)Nc1ccccc1
465,COC1CCC2(CC1)Cc1ccc(Br)cc1C21N=C(N)c2ccccc21,1,0,0.4572327733039856,26,30,C1=NC2(c3ccccc31)c1ccccc1CC21CCCCC1
533,COCCNCc1cc([C@]2(C)CCSC(N)=N2)c(F)cc1F,1,0,0.18376310169696808,22,23,C1=NC(c2ccccc2)CCS1
542,COCCc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(N)n1,1,0,0.07474345713853836,31,33,O=C(Nc1cccc(C2CCOC=N2)n1)c1cnccn1
553,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC4CC4)cn3)ccc1F)N=C(N)S2,1,0,0.4769223630428314,33,37,C(=Cc1cnc(OCC2CC2)cn1)c1cccc(C2N=CSC3CC32)c1
558,COCc1cc(NC(=O)c2ccc(Cl)cn2)cc(C2(C)CCSC(N)=N2)c1,1,0,0.46904227137565613,27,29,O=C(Nc1cccc(C2CCSC=N2)c1)c1ccccn1
561,CO[C@H]1CC[C@]2(CC1)Cc1c(F)cccc1C21N=C(N)N(C)C1=O,1,0,0.31565603613853455,24,27,O=C1NC=NC12c1ccccc1CC21CCCCC1
599,COc1cc(NC(=O)Cn2nc(-c3ccccc3)c(-c3ccccc3)nc2=O)cc(OC)c1,1,0,0.16145431995391846,33,36,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1
600,COc1cc(NC(=O)Cn2nc(-c3ccccc3)c(-c3ccccc3)nc2=O)cc(OC)c1OC,1,0,0.06613878160715103,35,38,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1
605,COc1cc2ncnc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)c2cc1OC,1,0,0.3288974463939667,33,37,c1ccc(C(c2ccccc2)N2CCN(c3ncnc4ccccc34)CC2)cc1
607,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4O)c3o2)cc1,1,0,0.0002361995429964736,41,46,O=c1cc(-c2cccc(-c3cccc4c(=O)cc(-c5ccccc5)oc34)c2)oc2ccccc12
609,COc1ccc(-c2ccc(-c3ccc(Oc4ccccc4)cc3)n2CC(=O)NC(=N)N)cc1,1,0,0.10123396664857864,33,36,c1ccc(Oc2ccc(-c3ccc(-c4ccccc4)[nH]3)cc2)cc1
640,COc1ccc(NCC2CCN(Cc3ccccc3)CC2)cc1,1,0,0.02185039594769478,23,25,c1ccc(CN2CCC(CNc3ccccc3)CC2)cc1
642,COc1ccc(Nc2ccc(F)c([C@@]3(C)N=C(N)COC(C)(C)C3(F)F)c2)cn1,1,0,0.14384543895721436,29,31,C1=NC(c2cccc(Nc3cccnc3)c2)CCOC1
643,COc1ccc(O)c(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)c1,1,0,0.19264155626296997,25,26,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1
658,COc1cccc(-c2cccc(CCC3(C)CC(=O)N(C)C(N)=N3)c2)c1,1,0,0.0734165757894516,26,28,O=C1CC(CCc2cccc(-c3ccccc3)c2)N=CN1
659,COc1cccc(-c2cccc(CC[C@]3(C)CC(=O)N(C)C(N)=N3)c2)c1,1,0,0.16907209157943726,26,28,O=C1CC(CCc2cccc(-c3ccccc3)c2)N=CN1
667,COc1ccccc1NCC1CCN(Cc2ccccc2)CC1,1,0,0.03919696435332298,23,25,c1ccc(CN2CCC(CNc3ccccc3)CC2)cc1
669,COc1cccnc1Nc1ccc(F)c([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c1,1,0,0.015261293388903141,29,31,C1=NC(c2cccc(Nc3ccccn3)c2)CCO1
701,CS(=O)(=O)N(c1ccccc1)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1,1,0,0.3491048216819763,35,38,O=C(NC(CCNC1CC1)Cc1ccccc1)c1cccc(Nc2ccccc2)c1
706,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)NC(CC(C)C)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,1,0,0.06188777834177017,62,62,c1ccccc1
709,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,1,0,0.41370922327041626,41,44,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCNC2CC2)Cc2ccccc2)c1
710,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(=O)(=O)N(C)C)c1)c1ccccc1,1,0,0.45501500368118286,43,46,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCNC2CC2)Cc2ccccc2)c1
711,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2ccc3ccn(S(C)(=O)=O)c3c2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,1,0,0.37394967675209045,52,56,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCNCc2ccc3cc[nH]c3c2)Cc2ccccc2)c1
714,C[C@@H](NC(=O)c1cc2c(c(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNC3CC3)c1)CCCO2)c1ccccc1,1,0,0.2724733054637909,39,43,O=C(NCc1ccccc1)c1cc2c(c(C(=O)NC(CCNC3CC3)Cc3ccccc3)c1)CCCO2
725,C[C@@]1(c2cc(-c3cc4c(cn3)OC(F)(F)O4)ccc2F)CC[C@@](C)(S(=O)(=O)C(F)(F)F)C(N)=N1,1,0,0.2782031297683716,34,37,C1=NC(c2cccc(-c3cc4c(cn3)OCO4)c2)CCC1
726,C[C@@]1(c2cc(-c3ccc(Cl)cn3)ccc2F)C[C@@H]2C[C@@H]2C(N)=N1,1,0,0.2287629395723343,23,26,C1=NC(c2cccc(-c3ccccn3)c2)CC2CC12
739,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cc3)ccc2F)CC2(CCC2)OC(N)=N1,1,0,0.36703959107398987,28,31,O=C(Nc1cccc(C2CC3(CCC3)OC=N2)c1)c1ccccc1
765,C[C@@]1(c2cc(Nc3ncc4ccccn34)ccc2F)CCSC(N)=N1,1,0,0.32222405076026917,25,28,C1=NC(c2cccc(Nc3ncc4ccccn34)c2)CCS1
775,C[C@@]1(c2nc(NC(=O)c3ncc(OCCCF)nc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,1,0,0.4922584295272827,35,37,O=C(Nc1cccc(C2COCC=N2)n1)c1cnccn1
793,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccn(C)n3)cs2)CO1,1,0,0.061995264142751694,26,29,O=C(Nc1csc(C23COCCC2CSC=N3)n1)c1cc[nH]n1
794,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnccn3)cs2)CO1,1,0,0.243984192609787,26,29,O=C(Nc1csc(C23COCCC2CSC=N3)n1)c1cnccn1
795,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnn(C)n3)cs2)CO1,1,0,0.06203093007206917,26,29,O=C(Nc1csc(C23COCCC2CSC=N3)n1)c1cn[nH]n1
838,C[C@]1(c2nc(NC(=O)c3nccnc3N)ccc2F)N=C(N)OCC1(F)F,1,0,0.10127628594636917,27,29,O=C(Nc1cccc(C2CCOC=N2)n1)c1cnccn1
865,Cc1cc(C2(c3cc(F)c(F)c(F)c3)N=C(N)N(C)C2=O)ccc1OC(F)F,1,0,0.006085829343646765,28,30,O=C1NC=NC1(c1ccccc1)c1ccccc1
866,Cc1cc(C2(c3cc(N)cc(F)c3)N=C(N)N(C)C2=O)ccc1OC(F)F,1,0,0.062183476984500885,27,29,O=C1NC=NC1(c1ccccc1)c1ccccc1
869,Cc1cc(C2(c3cccc(C(F)(F)F)c3)N=C(N)N(C)C2=O)ccc1OC(F)F,1,0,0.3762844502925873,29,31,O=C1NC=NC1(c1ccccc1)c1ccccc1
877,Cc1cc(F)cc(C2(c3ccc(OC(F)F)c(C)c3)N=C(N)N(C)C2=O)c1,1,0,0.028055967763066292,27,29,O=C1NC=NC1(c1ccccc1)c1ccccc1
898,Cc1cccc(CN2C[C@@H](C(=O)N[C@@H](Cc3cc(F)cc(F)c3)[C@H](O)[C@H]3C[C@@H](OCc4ccccc4)CN3)CC2=O)c1,1,0,0.27810874581336975,42,46,O=C(NC(Cc1ccccc1)CC1CC(OCc2ccccc2)CN1)C1CC(=O)N(Cc2ccccc2)C1
904,Cc1cn2ccnc(Nc3ccc(F)c([C@]4(C(F)F)COCC(N)=N4)c3)c2n1,1,0,0.18193277716636658,28,31,C1=NC(c2cccc(Nc3nccn4ccnc34)c2)COC1
909,Cc1cncc(-c2cccc(C3(C4CC4)NC(=N)N(C)C3=O)c2)c1,1,0,0.38572588562965393,24,27,N=C1NC(=O)C(c2cccc(-c3cccnc3)c2)(C2CC2)N1
910,Cc1csc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c1,1,0,0.34080496430397034,27,30,O=C(Nc1cccc(C2N=COC3CC32)c1)c1cccs1
946,FC(F)(F)Oc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,1,0,0.1269044280052185,28,31,c1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1
948,FC(F)(F)c1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)cc1,1,0,0.054787777364254,25,27,C(=NC1CCN(Cc2ccccc2)CC1)c1ccccc1
949,FC(F)(F)c1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1,1,0,0.03192034736275673,24,26,C(=NC1CCN(Cc2ccccc2)C1)c1ccccc1
954,Fc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,1,0,0.31131240725517273,21,23,c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1
955,Fc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,1,0,0.2504439055919647,22,24,c1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1
958,N#CC1(Cc2ccc(Br)cc2I)CCc2ccccc2CC1,1,0,0.29591870307922363,22,24,c1ccc(CC2CCc3ccccc3CC2)cc1
981,N=C(N)NC(=O)Cn1c(-c2ccccc2)ccc1-c1ccc(NC(=O)c2cccc(Br)c2)cc1,1,0,0.008618980646133423,34,37,O=C(Nc1ccc(-c2ccc(-c3ccccc3)[nH]2)cc1)c1ccccc1
1032,NC1=N[C@@](c2cc(Nc3nccc4cc(Cl)cnc34)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,1,0,0.4718162715435028,30,34,C1=NC(c2cccc(Nc3nccc4cccnc34)c2)C2CC2O1
1067,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Br)cn3)ccc2Cl)[C@H]2C[C@H]2O1,1,0,0.4945906400680542,27,30,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1
1078,NC1=N[C@](CF)(c2cc(Nc3nccc4cc(Cl)cnc34)ccc2F)[C@H]2C[C@H]2O1,1,0,0.4273180663585663,29,33,C1=NC(c2cccc(Nc3nccc4cccnc34)c2)C2CC2O1
1085,NC1=N[C@](CO)(c2cc(Oc3cc(Br)ccn3)ccc2F)C[C@@H](C(F)(F)F)O1,1,0,0.0002468967286404222,28,30,C1=NC(c2cccc(Oc3ccccn3)c2)CCO1
1092,Nc1cccc(Cn2c(-c3ccc(Oc4ccccc4)cc3)ccc2-c2ccccc2Cl)n1,1,0,0.0329798199236393,33,37,c1ccc(Oc2ccc(-c3ccc(-c4ccccc4)n3Cc3ccccn3)cc2)cc1
1097,Nc1nc(Nc2ccc(OCCN3CCCC3)cc2)nn1-c1cnccn1,1,0,0.00586968008428812,27,30,c1cnc(-n2cnc(Nc3ccc(OCCN4CCCC4)cc3)n2)cn1
1098,Nc1nc(Nc2ccc(OCCN3CCCC3)cc2)nn1-c1nc2ccccc2[nH]1,1,0,0.00895702000707388,30,34,c1ccc2[nH]c(-n3cnc(Nc4ccc(OCCN5CCCC5)cc4)n3)nc2c1
