idx,smiles,true_label,pred_label,prob_aktif,num_atoms,num_bonds,scaffold
330,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(C)(=O)=O)CCN2)c1,1,0,0.4925236403942108,42,45,O=C(NC(Cc1ccccc1)CC1CNCCN1)c1cccc(C(=O)N2CCCC2)c1
331,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cn(C)cn3)CCN2)c1,1,0,0.3125203847885132,47,51,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)c2c[nH]cn2)CCN1)c1cccc(C(=O)N2CCCC2)c1
333,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccc(Cl)s3)CCN2)c1,1,0,0.3732758164405823,47,51,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)c2cccs2)CCN1)c1cccc(C(=O)N2CCCC2)c1
335,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)C3CC3)CCN2)c1,1,0,0.3275199830532074,44,48,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)C2CC2)CCN1)c1cccc(C(=O)N2CCCC2)c1
337,COC[C@H]1CCCN1C(=O)CCCC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CN(S(=O)(=O)c2cccc(C)c2)CCN1,1,0,0.38042184710502625,44,47,O=C(CCCC(=O)N1CCCC1)NC(Cc1ccccc1)CC1CN(S(=O)(=O)c2ccccc2)CCN1
358,COC1CCC2(CC1)Oc1ccc(Br)cc1C21N=C(C)C(N)=N1,1,0,0.1269730031490326,23,26,C1=NC2(N=C1)c1ccccc1OC21CCCCC1
435,COC1CCC2(CC1)Cc1ccc(Br)cc1C21NC(=S)N(C2CCN(C)CC2)C1=O,1,0,0.39568793773651123,30,34,O=C1N(C2CCNCC2)C(=S)NC12c1ccccc1CC21CCCCC1
465,COC(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,1,0,0.38552534580230713,68,70,O=C(CCC(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)OCc1ccccc1)NCC(=O)NCC(=O)NCCc1ccccc1
468,COC(=O)CCC1(CCC(=O)OC)Cc2ccc(OC(F)(F)F)cc2C1=O,1,0,0.32406577467918396,27,28,O=C1CCc2ccccc21
508,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3ccc4c(c3)OCCO4)ccc2F)CS1(=O)=O,1,0,0.003231386188417673,31,34,O=S1(=O)CC(c2cccc(C=Cc3ccc4c(c3)OCCO4)c2)N=CN1
517,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)C3CCOCC3)cc(F)c2F)CS1(=O)=O,1,0,0.22944678366184235,28,30,O=S1(=O)CC(c2cccc(C=CC3CCOCC3)c2)N=CN1
519,CN1C(=O)[C@]2(N=C1N)c1cc(Br)ccc1O[C@H]1CCOC[C@@H]12,1,0,0.13833317160606384,22,25,O=C1NC=NC12c1ccccc1OC1CCOCC12
542,CN1C(=O)C2(NC1=S)c1cc(Br)ccc1CC21CCC(Cc2ccccc2)CC1,1,0,0.372688889503479,29,33,O=C1NC(=S)NC12c1ccccc1CC21CCC(Cc2ccccc2)CC1
548,CN1C(=O)C2(N=C1N)c1cc(Br)ccc1CC21CCC(Cc2ccccc2)CC1,1,0,0.3210359513759613,29,33,O=C1NC=NC12c1ccccc1CC21CCC(Cc2ccccc2)CC1
557,CN1C(=O)C(c2cccc(NC(=O)c3cccn3C)c2)(C2CCCCC2)N=C1N,1,0,0.07134103775024414,29,32,O=C(Nc1cccc(C2(C3CCCCC3)N=CNC2=O)c1)c1ccc[nH]1
558,CN1C(=O)C(c2cccc(NC(=O)c3ccc4c(c3)OCO4)c2)(C2CCCCC2)N=C1N,1,0,0.26894742250442505,32,36,O=C(Nc1cccc(C2(C3CCCCC3)N=CNC2=O)c1)c1ccc2c(c1)OCO2
569,CN1C(=N)N[C@](C)(c2cccc(-c3cccnc3)c2)CC1=O,1,0,0.4709945023059845,22,24,N=C1NC(=O)CC(c2cccc(-c3cccnc3)c2)N1
600,CN(C)c1ccc(NC(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1C(=O)NCCCN1CCOCC1,1,0,0.13674761354923248,39,41,O=C(Nc1ccccc1)Nc1cccc(C(=O)NCCCN2CCOCC2)c1
634,CCc1n[nH]c2ccc(CN3CC[C@@]4(C[C@@H]3C)CN(C)S(=O)(=O)N4c3cccc(F)c3)cc12,1,0,0.3291575014591217,33,37,O=S1(=O)NCC2(CCN(Cc3ccc4[nH]ncc4c3)CC2)N1c1ccccc1
665,CC[C@H](C)[C@H](NC(=O)C1CCCCO1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,1,0,0.3441382646560669,50,51,O=C(CCCNC(=O)CNC(=O)CNC(=O)C1CCCCO1)NCC(=O)NCc1ccccc1
671,CCOc1cccnc1Nc1ccc2c(c1)C1(CCSC(N)=N1)c1cc(OC)cc(F)c1O2,1,0,0.3094440698623657,33,37,C1=NC2(CCS1)c1ccccc1Oc1ccc(Nc3ccccn3)cc12
672,CCOc1cccnc1Nc1ccc2c(c1)C1(CCOC(N)=N1)c1cc(OC)cc(F)c1O2,1,0,0.15589770674705505,33,37,C1=NC2(CCO1)c1ccccc1Oc1ccc(Nc3ccccn3)cc12
679,CCOCCCNC(=O)c1cc(NC(=O)Nc2cccc(Cl)c2)ccc1N(C)C,1,0,0.06935682892799377,29,30,O=C(Nc1ccccc1)Nc1ccccc1
680,CCOC1=CC=C/C(=C\Nc2cc(C)cc(C)c2O)C1=O,1,0,0.0004484062665142119,21,22,O=C1C=CC=CC1=CNc1ccccc1
691,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCc2ccccc2)cc(N2CCCC2=O)c1,1,0,0.3387064039707184,38,41,O=C(NC(CCNCCc1ccccc1)Cc1ccccc1)c1cccc(N2CCCC2=O)c1
699,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCCCC2)cc(N2CCCC2=O)c1,1,0,0.3957254886627197,36,39,O=C(NC(CCNC1CCCCC1)Cc1ccccc1)c1cccc(N2CCCC2=O)c1
704,CCNc1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cccc(C)c3)CCN2)cc(N2CCCCS2(=O)=O)c1,1,0,0.4570836126804352,48,52,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)c2ccccc2)CCN1)c1cccc(N2CCCCS2(=O)=O)c1
709,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)Cc4cc(F)cc(F)c4)cc3oc2=O)cc1,1,0,0.06278903782367706,43,47,O=C(Cc1ccccc1)NCCOc1ccc2cc(-c3ccc(CNCc4ccccc4)cc3)c(=O)oc2c1
710,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)CCc4ccc(F)c(F)c4)cc3oc2=O)cc1,1,0,0.03241477161645889,44,48,O=C(CCc1ccccc1)NCCOc1ccc2cc(-c3ccc(CNCc4ccccc4)cc3)c(=O)oc2c1
711,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OCCNC(=O)Cc4cc(F)cc(F)c4)ccc3oc2=O)cc1,1,0,0.06376436352729797,43,47,O=C(Cc1ccccc1)NCCOc1ccc2oc(=O)c(-c3ccc(CNCc4ccccc4)cc3)cc2c1
712,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OCCNC(=O)CCc4ccc(F)c(F)c4)ccc3oc2=O)cc1,1,0,0.03222411125898361,44,48,O=C(CCc1ccccc1)NCCOc1ccc2oc(=O)c(-c3ccc(CNCc4ccccc4)cc3)cc2c1
714,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,1,0,0.0009173528524115682,46,48,O=C1C=C(NCCCCCCNCc2ccccc2)C(=O)C=C1NCCCCCCNCc1ccccc1
719,CCC[C@H]1CN(Cc2ccc(CN3C(=N)NC(CCC4CCCCC4)(CC4CCCCC4)C3=O)cc2)C(=O)N1,1,0,0.10290580242872238,39,43,N=C1NC(CCC2CCCCC2)(CC2CCCCC2)C(=O)N1Cc1ccc(CN2CCNC2=O)cc1
724,CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2CC(=O)/N=C(/N)NCc2cccs2)cc1,1,0,0.011496146209537983,35,38,O=C(Cn1c(-c2ccccc2)ccc1-c1ccccc1)N=CNCc1cccs1
725,CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2CC(=O)/N=C(/N)NCc2ccco2)cc1,1,0,0.3694820702075958,35,38,O=C(Cn1c(-c2ccccc2)ccc1-c1ccccc1)N=CNCc1ccco1
730,CCCN1CCC[C@@]12CCN([C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(C(C)C)c1)C2=O,1,0,0.41117584705352783,40,43,O=C(CN1CCC2(CCCN2)C1=O)NC(CCNCc1ccccc1)Cc1ccccc1
734,CCCN1CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)CN(CCC)C1=O,1,0,0.3351666033267975,42,45,O=C1NCC(C(=O)NC(Cc2ccccc2)CC2NCCN(Cc3ccccc3)C2=O)CN1
742,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)NC[C@H]2CC[C@H](C(=O)O)CC2)c1,1,0,0.4413580298423767,47,49,O=C(CCCC(Cc1ccccc1)NC(=O)c1ccccc1)NCC1CCCCC1
752,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cnc(C)n3C)CCN2)c1,1,0,0.17398019134998322,47,50,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)c2cnc[nH]2)CCN1)c1ccccc1
753,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cn(C)cn3)CCN2)c1,1,0,0.0798255056142807,46,49,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)c2c[nH]cn2)CCN1)c1ccccc1
754,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccncc3)CCN2)c1,1,0,0.33191534876823425,46,49,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)c2ccncc2)CCN1)c1ccccc1
755,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cccs3)CCN2)c1,1,0,0.20807573199272156,45,48,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)c2cccs2)CCN1)c1ccccc1
759,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(CC3CC3)C2=O)c1,1,0,0.16690798103809357,42,45,O=C(NC(Cc1ccccc1)CC1NCCN(CC2CC2)C1=O)c1ccccc1
776,CCCCNC(=O)[C@@H]1C[C@H]1[C@]12CN(c3ncccn3)C[C@H]1CSC(N)=N2,1,0,0.22100768983364105,26,29,C1=NC2(C3CC3)CN(c3ncccn3)CC2CS1
781,CCCCNC(=O)NCc1ccc(CN2C(=N)NC(CCC3CCCCC3)(CC3CCCCC3)C2=O)cc1,1,0,0.0027575634885579348,38,41,N=C1NC(CCC2CCCCC2)(CC2CCCCC2)C(=O)N1Cc1ccccc1
787,CCCCN1CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)[C@@H](Cc2ccccc2)C1=O,1,0,0.20486339926719666,46,50,O=C1NCC(C(=O)NC(Cc2ccccc2)CC2NCCN(Cc3ccccc3)C2=O)C1Cc1ccccc1
805,CCC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](O)CC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,1,0,0.2621642053127289,55,56,O=C(CCCCc1ccccc1)NCC(=O)NCc1ccccc1
806,CCC(C)C[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,1,0,0.027848856523633003,55,56,O=C(CCCCc1ccccc1)NCCCC(=O)NCC(=O)NCc1ccccc1
809,CC1c2cc(Oc3ccccc3)ccc2N=C(N)N1CCCC(=O)N(Cc1cnn(C)c1)C1CCCCC1,1,0,0.2633819878101349,38,42,O=C(CCCN1C=Nc2ccc(Oc3ccccc3)cc2C1)N(Cc1cn[nH]c1)C1CCCCC1
810,CC1c2cc(Oc3ccccc3)ccc2N=C(N)N1CCCC(=O)N(Cc1ccnn1C)C1CCCCC1,1,0,0.2537500560283661,38,42,O=C(CCCN1C=Nc2ccc(Oc3ccccc3)cc2C1)N(Cc1ccn[nH]1)C1CCCCC1
811,CC1OB(c2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(NC(=O)c4ccccc4)=N3)c2)OC1(C)C,1,0,0.3331998586654663,36,39,O=C(NC1=NC(c2cccc(B3OCCO3)c2)CCO1)c1ccccc1
812,CC1N=CC([C@H]2CC3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)=N1,1,0,0.2784414291381836,25,28,C1=NCN=C1C1CC2CSC=NC2(c2ccccc2)CO1
827,CC1=NC2(CCOc3ccc(-c4cncc(Cl)c4)cc32)N=C1N,1,0,0.19296382367610931,23,26,C1=NC2(CCOc3ccc(-c4cccnc4)cc32)N=C1
829,CC1=NC2(CC(C3CCOC(C)(C)C3)Oc3ccc(Br)cc32)N=C1N,1,0,0.006229640915989876,25,28,C1=NC2(CC(C3CCOCC3)Oc3ccccc32)N=C1
830,CC1=NC(c2cccc(-c3cccnc3)c2)(C2CCCCC2)N=C1N,1,0,0.22391289472579956,25,28,C1=NC(c2cccc(-c3cccnc3)c2)(C2CCCCC2)N=C1
850,CC1(c2cccc(NC(=O)c3ccc(Br)cc3)c2)COCC(N)=N1,1,0,0.14923804998397827,24,26,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccc1
859,CC1(c2cccc(-c3cncnc3)c2)N=C(N)CCS1,1,0,0.02672618441283703,20,22,C1=NC(c2cccc(-c3cncnc3)c2)SCC1
860,CC1(c2cccc(-c3cncnc3)c2)COCC(N)=N1,1,0,0.01742340438067913,20,22,C1=NC(c2cccc(-c3cncnc3)c2)COC1
868,CC1(C)Oc2ccc(C3=CCCCCC3)cc2C2(COC(N)=N2)C12COC2,1,0,0.14965131878852844,27,31,C1=NC2(CO1)c1cc(C3=CCCCCC3)ccc1OCC21COC1
869,CC1(C)Oc2ccc(-c3cncnc3)cc2C2(CSC(N)=N2)C12COC2,1,0,0.3982943296432495,26,30,C1=NC2(CS1)c1cc(-c3cncnc3)ccc1OCC21COC1
874,CC1(C)Oc2ccc(-c3cccc4[nH]ncc34)cc2C2(COC(N)=N2)C12COC2,1,0,0.288534939289093,29,34,C1=NC2(CO1)c1cc(-c3cccc4[nH]ncc34)ccc1OCC21COC1
877,CC1(C)Oc2ccc(-c3ccc4nonc4c3)cc2C2(COC(N)=N2)C12COC2,1,0,0.3421657979488373,29,34,C1=NC2(CO1)c1cc(-c3ccc4nonc4c3)ccc1OCC21COC1
882,CC1(C)OCC(N)=N[C@](C)(c2cc(NC3COc4cc(Cl)cnc43)ccc2F)C1(F)F,1,0,0.47145575284957886,31,34,C1=NC(c2cccc(NC3COc4cccnc43)c2)CCOC1
883,CC1(C)OCC(N)=N[C@](C)(c2cc(NC3COc4cc(Cl)ccc43)ccc2F)C1(F)F,1,0,0.14726722240447998,31,34,C1=NC(c2cccc(NC3COc4ccccc43)c2)CCOC1
884,CC1(C)OCC(N)=N[C@](C)(c2cc(NC3CCCc4cc(C#N)cnc43)ccc2F)C1(F)F,1,0,0.3820153772830963,33,36,C1=NC(c2cccc(NC3CCCc4cccnc43)c2)CCOC1
885,CC1(C)OC(=O)C(C(=O)c2ccc(C(F)(F)F)cc2)C(=O)O1,1,0,0.020565900951623917,22,23,O=C1OCOC(=O)C1C(=O)c1ccccc1
890,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2nc3ccncc3c(=O)[nH]2)=N1,1,0,0.43928900361061096,33,37,O=c1[nH]c(C(Cc2ccccc2)NC2=NCCc3ccccc32)nc2ccncc12
892,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2sccc2Br)C(=O)O)=N1,1,0,0.10166885703802109,25,27,c1csc(CCNC2=NCCc3ccccc32)c1
901,CC1(C)COc2ccc(-c3cncc(F)c3)cc2C12C=C(F)C(N)=N2,1,0,0.34077608585357666,25,28,C1=CC2(CCOc3ccc(-c4cccnc4)cc32)N=C1
