idx,smiles,true_label,pred_label,prob_aktif,num_atoms,num_bonds,scaffold
697,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCCCCC2)cc(N2CCCC2=O)c1,0,1,0.5233543515205383,37,40,O=C(NC(CCNC1CCCCCC1)Cc1ccccc1)c1cccc(N2CCCC2=O)c1
700,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCCC2)cc(N2CCCC2=O)c1,0,1,0.5297291874885559,35,38,O=C(NC(CCNC1CCCC1)Cc1ccccc1)c1cccc(N2CCCC2=O)c1
705,CCNc1cc(C(=O)N[C@@H](C(C)C)[C@H](O)CNCc2cccc(OC)c2)cc(N2CCCCS2(=O)=O)c1,0,1,0.9617272019386292,37,39,O=C(NCCCNCc1ccccc1)c1cccc(N2CCCCS2(=O)=O)c1
716,CCCn1cc(-c2ccc(F)c(C3(C)CC4(CCOCC4)OC(N)=N3)c2)cn1,0,1,0.5934939980506897,28,31,C1=NC(c2cccc(-c3cn[nH]c3)c2)CC2(CCOCC2)O1
717,CCCc1scc(-c2cn[nH]c2)c1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)c1nccc(=O)[nH]1,0,1,0.5616356730461121,36,40,O=c1ccnc(C(Cc2cscc2-c2cn[nH]c2)NC2=NCCc3ccccc32)[nH]1
736,CCCN(c1cc2cc(c1)C(=O)N[C@@H](C1CC1)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O,0,1,0.9638774394989014,36,39,O=C1NC(C2CC2)CCc2cccc(c2)CCCOCc2cccc1c2
739,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2Cc3ccccc3CN2)c1,0,1,0.6791917085647583,40,43,O=C(NC(Cc1ccccc1)CC1Cc2ccccc2CN1)c1ccccc1
740,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)N[C@H]2C[C@@H](OC)C[C@@H](OC)C2)c1,0,1,0.9313924908638,47,49,O=C(CCCC(Cc1ccccc1)NC(=O)c1ccccc1)NC1CCCCC1
741,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)NCc2ccccc2)c1,0,1,0.5975490212440491,44,46,O=C(CCCC(Cc1ccccc1)NC(=O)c1ccccc1)NCc1ccccc1
748,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](CC3CCCCC3)CCN2)c1,0,1,0.8250471353530884,44,47,O=C(NC(Cc1ccccc1)CC1CC(CC2CCCCC2)CCN1)c1ccccc1
749,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](C3CCCCC3)CCN2)c1,0,1,0.7551732659339905,43,46,O=C(NC(Cc1ccccc1)CC1CC(C2CCCCC2)CCN1)c1ccccc1
750,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(c3ccccc3)CCN2)c1,0,1,0.5706267356872559,43,46,O=C(NC(Cc1ccccc1)CC1CN(c2ccccc2)CCN1)c1ccccc1
751,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cnoc3C)CCN2)c1,0,1,0.6554235219955444,46,49,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)c2cnoc2)CCN1)c1ccccc1
756,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(C(=O)c3ccccc3)CCN2)c1,0,1,0.6066991686820984,45,48,O=C(NC(Cc1ccccc1)CC1CN(C(=O)c2ccccc2)CCN1)c1ccccc1
757,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CCN2)c1,0,1,0.6688299179077148,35,37,O=C(NC(Cc1ccccc1)CC1CCN1)c1ccccc1
760,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1,0,1,0.6986951231956482,51,54,O=C(NC(CCNCCC1CCN(Cc2ccccc2)CC1)Cc1ccccc1)c1ccccc1
777,CCCCNC(=O)[C@@H](NC(=O)[C@@H]1OCC[C@H]1[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O)C(C)C,0,1,0.5235874056816101,46,46,C1CCOC1
788,CCCCN(C)C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2Cc3ccccc3CN2)c2cccnc21,0,1,0.8281895518302917,42,46,O=C(NC(Cc1ccccc1)CC1Cc2ccccc2CN1)c1c[nH]c2ncccc12
814,CC1CCc2cccc(c2)C[C@@](C)(N)C(=O)OCc2cc(cc(N(C)S(C)(=O)=O)c2)CC1,0,1,0.719018280506134,32,34,O=C1CCc2cccc(c2)CCCCCc2cccc(c2)CO1
831,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCc4ccc(CNC(=O)c5cc(O)c6c(c5)C(=O)c5cccc(O)c5C6=O)cc4)c3C(C1)C2,0,1,0.8904690742492676,49,56,O=C(NCc1ccc(CNc2c3c(nc4ccccc24)CC2C=CCC3C2)cc1)c1ccc2c(c1)C(=O)c1ccccc1C2=O
832,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,0,1,0.7644858360290527,44,50,C1=CC2Cc3nc4ccccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2
834,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,0,1,0.7470159530639648,45,51,C1=CC2Cc3nc4ccccc4c(NCCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2
837,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,0,1,0.7689971327781677,51,57,O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CC1C=CCC2C1)c1ccc2c(c1)C(=O)c1ccccc1C2=O
838,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,0,1,0.7703756093978882,52,58,O=C(NCCCCCCCCCCCNc1c2c(nc3ccccc13)CC1C=CCC2C1)c1ccc2c(c1)C(=O)c1ccccc1C2=O
854,CC1(c2cccc(/N=C(\NO)c3ncc(Cl)cc3Cl)c2)CCSC(N)=N1,0,1,0.9282342791557312,26,28,C(=Nc1cccc(C2CCSC=N2)c1)c1ccccn1
861,CC1(c2ccc(F)c(NC(=O)c3ccc4ccccc4n3)c2)CCSC(N)=N1,0,1,0.7784721255302429,28,31,O=C(Nc1cccc(C2CCSC=N2)c1)c1ccc2ccccc2n1
864,CC1(c2cc(Br)cc(NC(=O)c3ccno3)c2)CCSC(N)=N1,0,1,0.715611457824707,23,25,O=C(Nc1cccc(C2CCSC=N2)c1)c1ccno1
879,CC1(C)Oc2ccc(-c3ccc4[nH]ncc4c3)cc2C2(COC(N)=N2)C12COC2,0,1,0.6113570928573608,29,34,C1=NC2(CO1)c1cc(-c3ccc4[nH]ncc4c3)ccc1OCC21COC1
886,CC1(C)Cc2ccc(-c3cncnc3)cc2[C@@]2(COC(N)=N2)C1,0,1,0.7383592128753662,23,26,C1=NC2(CCCc3ccc(-c4cncnc4)cc32)CO1
887,CC1(C)Cc2ccc(-c3cncnc3)cc2C12C=C(F)C(N)=N2,0,1,0.7110247015953064,23,26,C1=CC2(CCc3ccc(-c4cncnc4)cc32)N=C1
889,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2ncc3ccoc3n2)=N1,0,1,0.7039058804512024,31,35,c1ccc(CC(NC2=NCCc3ccccc32)c2ncc3ccoc3n2)cc1
894,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2C2CC2)C(=O)O)=N1,0,1,0.5173804759979248,27,30,c1ccc2c(c1)CCN=C2NCCc1cscc1C1CC1
923,CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCc4ccncc4)cn3)ccc2F)CS1(=O)=O,0,1,0.6916258335113525,36,39,O=S1(=O)CC=NC(c2cccc(C=Cc3cnc(OCc4ccncc4)cn3)c2)C1
925,CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCCn4ccnc4)cn3)ccc2F)CS1(=O)=O,0,1,0.6753520965576172,36,39,O=S1(=O)CC=NC(c2cccc(C=Cc3cnc(OCCn4ccnc4)cn3)c2)C1
973,CC(C)C[C@H](NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)[C@@H](O)C[C@@H](C)C(=O)NCCC1CCN(Cc2ccccc2)CC1,0,1,0.5948544144630432,55,58,O=C(CCCCNC(=O)c1cccc(C(=O)NCc2ccccc2)c1)NCCC1CCN(Cc2ccccc2)CC1
1050,CC(=O)c1ccccc1-c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCC2)cc(C(=O)N[C@H](C)c2ccccc2)c1,0,1,0.528977632522583,45,49,O=C(NCc1ccccc1)c1cc(C(=O)NC(CCNC2CCC2)Cc2ccccc2)cc(-c2ccccc2)c1
1060,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCC2CCCCC2)CN1,0,1,0.7446262836456299,29,31,c1ccc(CCCC2CC(OCC3CCCCC3)CN2)cc1
1064,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1COCc2ccc(CC(C)(C)C)cc21,0,1,0.9613015651702881,33,35,c1ccc(CCCCNC2COCc3ccccc32)cc1
1067,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCCc2ccc(Cc3ccccc3)cc21,0,1,0.6215982437133789,35,38,c1ccc(CCCCNC2CCCc3ccc(Cc4ccccc4)cc32)cc1
1068,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC2(COC2)Oc2ccc(CC(C)(C)C)cc21,0,1,0.9580540060997009,36,39,c1ccc(CCCCNC2CC3(COC3)Oc3ccccc32)cc1
1073,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2ncc(C(C)(C)C)o2)CCCCC1,0,1,0.7053191065788269,33,35,c1ccc(CCCCNC2(c3ncco3)CCCCC2)cc1
1074,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2nc(CC(C)(C)C)cs2)CC1,0,1,0.7625176310539246,31,33,c1ccc(CCCCNC2(c3nccs3)CC2)cc1
1075,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2csc(CC(C)(C)C)n2)CC1,0,1,0.7354560494422913,31,33,c1ccc(CCCCNC2(c3cscn3)CC2)cc1
1091,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CC4CCC3C4)c2)CC1,0,1,0.5214305520057678,34,38,c1ccc(CCCCNC2(c3cccc(N4CC5CCC4C5)c3)CC2)cc1
1092,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CC4CC3CO4)c2)CC1,0,1,0.5284386277198792,34,38,c1ccc(CCCCNC2(c3cccc(N4CC5CC4CO5)c3)CC2)cc1
1094,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3COCCO3)c2)CC1,0,1,0.6075240969657898,33,36,c1ccc(CCCCNC2(c3cccc(C4COCCO4)c3)CC2)cc1
1100,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCCCO3)c2)CC1,0,1,0.539872407913208,33,36,c1ccc(CCCCNC2(c3cccc(C4CCCCO4)c3)CC2)cc1
1106,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3nccn3)c2)CCCCC1,0,1,0.5019252896308899,35,38,c1ccc(CCCCNC2(c3cccc(-n4nccn4)c3)CCCCC2)cc1
1117,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(C(C)(C)C)ncn2)CCCCC1,0,1,0.6815220713615417,34,36,c1ccc(CCCCNC2(c3ccncn3)CCCCC2)cc1
1121,CC#Cc1cnn(-c2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c1,0,1,0.6712311506271362,26,29,C1=NC(c2cccc(-n3cccn3)c2)C2CC2O1
1134,CC#Cc1cncc(-c2cc([C@@]3(CF)N=C(N)OC4C[C@@H]43)c(F)cc2COCc2ccc(OC)cc2)c1,0,1,0.6897984743118286,37,41,C1=NC(c2ccc(COCc3ccccc3)c(-c3cccnc3)c2)C2CC2O1
1163,C=C(c1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1,0,1,0.6401921510696411,38,41,C=C(c1ccccc1)c1cccc(C(=O)NC(CCNC2CC2)Cc2ccccc2)c1
